Tool;MutantSet;Source;Mutant;RunIndex;PhaseName;MetricName;MetricValue
Epsilon;single;random10.bibtex;24;0;Initialization;Time;1152144718
Epsilon;single;random10.bibtex;24;0;Initialization;Memory;8178112
Epsilon;single;random10.bibtex;24;0;Load;Time;350808443
Epsilon;single;random10.bibtex;24;0;Load;Memory;5519112
Epsilon;single;random10.bibtex;24;0;Run;Time;454151491
Epsilon;single;random10.bibtex;24;0;Run;Memory;11067896
Epsilon;single;random10.bibtex;24;0;Run;Problems;1
Epsilon;single;random10.bibtex;25;0;Initialization;Time;853941728
Epsilon;single;random10.bibtex;25;0;Initialization;Memory;8179200
Epsilon;single;random10.bibtex;25;0;Load;Time;324439144
Epsilon;single;random10.bibtex;25;0;Load;Memory;5519800
Epsilon;single;random10.bibtex;25;0;Run;Time;434448347
Epsilon;single;random10.bibtex;25;0;Run;Memory;11097024
Epsilon;single;random10.bibtex;25;0;Run;Problems;34
Epsilon;single;random10.bibtex;26;0;Initialization;Time;914654698
Epsilon;single;random10.bibtex;26;0;Initialization;Memory;8177336
Epsilon;single;random10.bibtex;26;0;Load;Time;354763565
Epsilon;single;random10.bibtex;26;0;Load;Memory;5506408
Epsilon;single;random10.bibtex;26;0;Run;Time;247972081
Epsilon;single;random10.bibtex;26;0;Run;Memory;12923504
Epsilon;single;random10.bibtex;26;0;Run;Problems;1
Epsilon;single;random10.bibtex;27;0;Initialization;Time;785912266
Epsilon;single;random10.bibtex;27;0;Initialization;Memory;8178288
Epsilon;single;random10.bibtex;27;0;Load;Time;346151436
Epsilon;single;random10.bibtex;27;0;Load;Memory;5519856
Epsilon;single;random10.bibtex;27;0;Run;Time;391680419
Epsilon;single;random10.bibtex;27;0;Run;Memory;11067480
Epsilon;single;random10.bibtex;27;0;Run;Problems;0
Epsilon;single;random10.bibtex;28;0;Initialization;Time;754244819
Epsilon;single;random10.bibtex;28;0;Initialization;Memory;8178832
Epsilon;single;random10.bibtex;28;0;Load;Time;522736989
Epsilon;single;random10.bibtex;28;0;Load;Memory;5519832
Epsilon;single;random10.bibtex;28;0;Run;Time;463266668
Epsilon;single;random10.bibtex;28;0;Run;Memory;11067552
Epsilon;single;random10.bibtex;28;0;Run;Problems;0
Epsilon;single;random10.bibtex;29;0;Initialization;Time;909067023
Epsilon;single;random10.bibtex;29;0;Initialization;Memory;8177832
Epsilon;single;random10.bibtex;29;0;Load;Time;351838870
Epsilon;single;random10.bibtex;29;0;Load;Memory;5516040
Epsilon;single;random10.bibtex;29;0;Run;Time;480802367
Epsilon;single;random10.bibtex;29;0;Run;Memory;11061544
Epsilon;single;random10.bibtex;29;0;Run;Problems;1
Epsilon;single;random10.bibtex;30;0;Initialization;Time;865967300
Epsilon;single;random10.bibtex;30;0;Initialization;Memory;8178888
Epsilon;single;random10.bibtex;30;0;Load;Time;344195948
Epsilon;single;random10.bibtex;30;0;Load;Memory;5520008
Epsilon;single;random10.bibtex;30;0;Run;Time;528975456
Epsilon;single;random10.bibtex;30;0;Run;Memory;11070528
Epsilon;single;random10.bibtex;30;0;Run;Problems;0
Epsilon;single;random10.bibtex;31;0;Initialization;Time;858938352
Epsilon;single;random10.bibtex;31;0;Initialization;Memory;8169832
Epsilon;single;random10.bibtex;31;0;Load;Time;428910074
Epsilon;single;random10.bibtex;31;0;Load;Memory;5520976
Epsilon;single;random10.bibtex;31;0;Run;Time;508203161
Epsilon;single;random10.bibtex;31;0;Run;Memory;11068160
Epsilon;single;random10.bibtex;31;0;Run;Problems;0
Epsilon;single;random10.bibtex;32;0;Initialization;Time;770500917
Epsilon;single;random10.bibtex;32;0;Initialization;Memory;8178792
Epsilon;single;random10.bibtex;32;0;Load;Time;304120403
Epsilon;single;random10.bibtex;32;0;Load;Memory;5520032
Epsilon;single;random10.bibtex;32;0;Run;Time;431040507
Epsilon;single;random10.bibtex;32;0;Run;Memory;11067968
Epsilon;single;random10.bibtex;32;0;Run;Problems;0
Epsilon;single;random10.bibtex;33;0;Initialization;Time;821167552
Epsilon;single;random10.bibtex;33;0;Initialization;Memory;2909800
Epsilon;single;random10.bibtex;33;0;Load;Time;310515641
Epsilon;single;random10.bibtex;33;0;Load;Memory;5476928
Epsilon;single;random10.bibtex;33;0;Run;Time;465155197
Epsilon;single;random10.bibtex;33;0;Run;Memory;11073016
Epsilon;single;random10.bibtex;33;0;Run;Problems;0
Epsilon;single;random10.bibtex;34;0;Initialization;Time;759487677
Epsilon;single;random10.bibtex;34;0;Initialization;Memory;8177752
Epsilon;single;random10.bibtex;34;0;Load;Time;316252947
Epsilon;single;random10.bibtex;34;0;Load;Memory;5519064
Epsilon;single;random10.bibtex;34;0;Run;Time;491314401
Epsilon;single;random10.bibtex;34;0;Run;Memory;11070184
Epsilon;single;random10.bibtex;34;0;Run;Problems;5
Epsilon;single;random10.bibtex;35;0;Initialization;Time;784518147
Epsilon;single;random10.bibtex;35;0;Initialization;Memory;8177760
Epsilon;single;random10.bibtex;35;0;Load;Time;317983022
Epsilon;single;random10.bibtex;35;0;Load;Memory;5519176
Epsilon;single;random10.bibtex;35;0;Run;Time;472657307
Epsilon;single;random10.bibtex;35;0;Run;Memory;11067016
Epsilon;single;random10.bibtex;35;0;Run;Problems;0
Epsilon;single;random10.bibtex;36;0;Initialization;Time;761581758
