Tool;MutantSet;Source;Mutant;RunIndex;PhaseName;MetricName;MetricValue
Epsilon;single;random100.bibtex;2;0;Run;Problems;0
Epsilon;single;random100.bibtex;3;0;Run;Problems;0
Epsilon;single;random100.bibtex;4;0;Run;Problems;1
Epsilon;single;random100.bibtex;5;0;Run;Problems;1
Epsilon;single;random100.bibtex;6;0;Run;Problems;1
Epsilon;single;random100.bibtex;7;0;Run;Problems;0
Epsilon;single;random100.bibtex;8;0;Run;Problems;1
Epsilon;single;random100.bibtex;9;0;Run;Problems;1
Epsilon;single;random100.bibtex;10;0;Run;Problems;0
Epsilon;single;random100.bibtex;11;0;Run;Problems;0
Epsilon;single;random100.bibtex;12;0;Run;Problems;1
Epsilon;single;random100.bibtex;13;0;Run;Problems;1
Epsilon;single;random100.bibtex;14;0;Run;Problems;1
Epsilon;single;random100.bibtex;15;0;Run;Problems;0
Epsilon;single;random100.bibtex;16;0;Run;Problems;0
Epsilon;single;random100.bibtex;17;0;Run;Problems;0
Epsilon;single;random100.bibtex;18;0;Run;Problems;1
Epsilon;single;random100.bibtex;19;0;Run;Problems;10
Epsilon;single;random100.bibtex;20;0;Run;Problems;0
Epsilon;single;random100.bibtex;21;0;Run;Problems;0
Epsilon;single;random100.bibtex;22;0;Run;Problems;1
Epsilon;single;random100.bibtex;23;0;Run;Problems;0
Epsilon;single;random100.bibtex;24;0;Run;Problems;1
Epsilon;single;random100.bibtex;25;0;Run;Problems;2
Epsilon;single;random100.bibtex;26;0;Run;Problems;1
Epsilon;single;random100.bibtex;27;0;Run;Problems;0
Epsilon;single;random100.bibtex;28;0;Run;Problems;0
Epsilon;single;random100.bibtex;29;0;Run;Problems;1
Epsilon;single;random100.bibtex;30;0;Run;Problems;0
Epsilon;single;random100.bibtex;31;0;Run;Problems;0
Epsilon;single;random100.bibtex;32;0;Run;Problems;0
Epsilon;single;random100.bibtex;33;0;Run;Problems;0
Epsilon;single;random100.bibtex;34;0;Run;Problems;40
Epsilon;single;random100.bibtex;35;0;Run;Problems;0
Epsilon;single;random100.bibtex;36;0;Run;Problems;1
Epsilon;single;random100.bibtex;37;0;Run;Problems;6
Epsilon;single;random100.bibtex;38;0;Run;Problems;1
Epsilon;single;random100.bibtex;39;0;Run;Problems;0
Epsilon;single;random100.bibtex;40;0;Run;Problems;1
Epsilon;single;random100.bibtex;41;0;Run;Problems;1
Epsilon;single;random100.bibtex;42;0;Run;Problems;0
Epsilon;single;random100.bibtex;43;0;Run;Problems;1
Epsilon;single;random100.bibtex;44;0;Run;Problems;0
Epsilon;single;random100.bibtex;45;0;Run;Problems;0
Epsilon;single;random100.bibtex;46;0;Run;Problems;0
Epsilon;single;random100.bibtex;47;0;Run;Problems;0
Epsilon;single;random100.bibtex;48;0;Run;Problems;1
Epsilon;single;random100.bibtex;49;0;Run;Problems;0
Epsilon;single;random100.bibtex;50;0;Run;Problems;0
Epsilon;double;random100.bibtex;1;0;Run;Problems;0
Epsilon;double;random100.bibtex;2;0;Run;Problems;0
Epsilon;double;random100.bibtex;3;0;Run;Problems;0
Epsilon;double;random100.bibtex;4;0;Run;Problems;1
Epsilon;double;random100.bibtex;5;0;Run;Problems;1
Epsilon;double;random100.bibtex;6;0;Run;Problems;0
Epsilon;double;random100.bibtex;7;0;Run;Problems;1
Epsilon;double;random100.bibtex;8;0;Run;Problems;0
Epsilon;double;random100.bibtex;9;0;Run;Problems;143
Epsilon;double;random100.bibtex;10;0;Run;Problems;1
Epsilon;double;random100.bibtex;11;0;Run;Problems;337
Epsilon;double;random100.bibtex;12;0;Run;Problems;1
Epsilon;double;random100.bibtex;13;0;Run;Problems;1
Epsilon;double;random100.bibtex;14;0;Run;Problems;68
Epsilon;double;random100.bibtex;15;0;Run;Problems;0
Epsilon;double;random100.bibtex;16;0;Run;Problems;2
Epsilon;double;random100.bibtex;17;0;Run;Problems;1
Epsilon;double;random100.bibtex;18;0;Run;Problems;1
Epsilon;double;random100.bibtex;19;0;Run;Problems;10
Epsilon;double;random100.bibtex;20;0;Run;Problems;1
Epsilon;double;random100.bibtex;21;0;Run;Problems;0
Epsilon;double;random100.bibtex;22;0;Run;Problems;0
Epsilon;double;random100.bibtex;23;0;Run;Problems;1
Epsilon;double;random100.bibtex;24;0;Run;Problems;2
Epsilon;double;random100.bibtex;25;0;Run;Problems;1
Epsilon;double;random100.bibtex;26;0;Run;Problems;0
Epsilon;double;random100.bibtex;27;0;Run;Problems;1
Epsilon;double;random100.bibtex;28;0;Run;Problems;2
Epsilon;double;random100.bibtex;29;0;Run;Problems;1
Epsilon;double;random100.bibtex;30;0;Run;Problems;1
Epsilon;double;random100.bibtex;31;0;Run;Problems;0
Epsilon;double;random100.bibtex;32;0;Run;Problems;1
Epsilon;double;random100.bibtex;33;0;Run;Problems;370
Epsilon;double;random100.bibtex;34;0;Run;Problems;0
Epsilon;double;random100.bibtex;35;0;Run;Problems;1
Epsilon;double;random100.bibtex;36;0;Run;Problems;0
Epsilon;double;random100.bibtex;37;0;Run;Problems;0
Epsilon;double;random100.bibtex;38;0;Run;Problems;1
Epsilon;double;random100.bibtex;39;0;Run;Problems;1
Epsilon;double;random100.bibtex;40;0;Run;Problems;0
Epsilon;double;random100.bibtex;41;0;Run;Problems;1
Epsilon;double;random100.bibtex;42;0;Run;Problems;0
Epsilon;double;random100.bibtex;43;0;Run;Problems;1
Epsilon;double;random100.bibtex;44;0;Run;Problems;1
Epsilon;double;random100.bibtex;45;0;Run;Problems;1
Epsilon;double;random100.bibtex;46;0;Run;Problems;1
Epsilon;double;random100.bibtex;47;0;Run;Problems;2
Epsilon;double;random100.bibtex;48;0;Run;Problems;1
Epsilon;double;random100.bibtex;49;0;Run;Problems;1
Epsilon;double;random100.bibtex;50;0;Run;Problems;1
Epsilon;triple;random100.bibtex;1;0;Run;Problems;2
Epsilon;triple;random100.bibtex;2;0;Run;Problems;2
Epsilon;triple;random100.bibtex;3;0;Run;Problems;2
Epsilon;triple;random100.bibtex;4;0;Run;Problems;1
Epsilon;triple;random100.bibtex;5;0;Run;Problems;1
Epsilon;triple;random100.bibtex;6;0;Run;Problems;0
Epsilon;triple;random100.bibtex;7;0;Run;Problems;2
Epsilon;triple;random100.bibtex;8;0;Run;Problems;30
Epsilon;triple;random100.bibtex;9;0;Run;Problems;58
Epsilon;triple;random100.bibtex;10;0;Run;Problems;2
Epsilon;triple;random100.bibtex;11;0;Run;Problems;1
Epsilon;triple;random100.bibtex;12;0;Run;Problems;1
Epsilon;triple;random100.bibtex;13;0;Run;Problems;1
Epsilon;triple;random100.bibtex;14;0;Run;Problems;1
Epsilon;triple;random100.bibtex;15;0;Run;Problems;4
Epsilon;triple;random100.bibtex;16;0;Run;Problems;1
Epsilon;triple;random100.bibtex;17;0;Run;Problems;2
Epsilon;triple;random100.bibtex;18;0;Run;Problems;0
Epsilon;triple;random100.bibtex;19;0;Run;Problems;1
Epsilon;triple;random100.bibtex;20;0;Run;Problems;1
Epsilon;triple;random100.bibtex;21;0;Run;Problems;1
Epsilon;triple;random100.bibtex;22;0;Run;Problems;0
Epsilon;triple;random100.bibtex;23;0;Run;Problems;1
Epsilon;triple;random100.bibtex;24;0;Run;Problems;0
Epsilon;triple;random100.bibtex;25;0;Run;Problems;1
Epsilon;triple;random100.bibtex;26;0;Run;Problems;0
