Tool;MutantSet;Source;Mutant;RunIndex;PhaseName;MetricName;MetricValue
Epsilon;single;random1000.bibtex;50;0;Run;Problems;0
Epsilon;double;random1000.bibtex;1;0;Initialization;Time;682277632
Epsilon;double;random1000.bibtex;1;0;Initialization;Memory;4290440
Epsilon;double;random1000.bibtex;1;0;Load;Time;426282926
Epsilon;double;random1000.bibtex;1;0;Load;Memory;7157968
Epsilon;double;random1000.bibtex;1;0;Run;Time;165402593506
Epsilon;double;random1000.bibtex;1;0;Run;Memory;17413848
Epsilon;double;random1000.bibtex;1;0;Run;Problems;0
Epsilon;double;random1000.bibtex;2;0;Initialization;Time;683526161
Epsilon;double;random1000.bibtex;2;0;Initialization;Memory;4437216
Epsilon;double;random1000.bibtex;2;0;Load;Time;446878322
Epsilon;double;random1000.bibtex;2;0;Load;Memory;7157600
Epsilon;double;random1000.bibtex;2;0;Run;Time;182395030868
Epsilon;double;random1000.bibtex;2;0;Run;Memory;17413200
Epsilon;double;random1000.bibtex;2;0;Run;Problems;0
Epsilon;double;random1000.bibtex;3;0;Initialization;Time;683421537
Epsilon;double;random1000.bibtex;3;0;Initialization;Memory;4291696
Epsilon;double;random1000.bibtex;3;0;Load;Time;430484689
Epsilon;double;random1000.bibtex;3;0;Load;Memory;7157528
Epsilon;double;random1000.bibtex;3;0;Run;Time;196433926405
Epsilon;double;random1000.bibtex;3;0;Run;Memory;17413408
Epsilon;double;random1000.bibtex;3;0;Run;Problems;0
Epsilon;double;random1000.bibtex;4;0;Initialization;Time;667208330
Epsilon;double;random1000.bibtex;4;0;Initialization;Memory;4291624
Epsilon;double;random1000.bibtex;4;0;Load;Time;406320476
Epsilon;double;random1000.bibtex;4;0;Load;Memory;6195008
Epsilon;double;random1000.bibtex;4;0;Run;Time;8056069697
Epsilon;double;random1000.bibtex;4;0;Run;Memory;14321360
Epsilon;double;random1000.bibtex;4;0;Run;Problems;1
Epsilon;double;random1000.bibtex;5;0;Initialization;Time;678984781
Epsilon;double;random1000.bibtex;5;0;Initialization;Memory;4291624
Epsilon;double;random1000.bibtex;5;0;Load;Time;387663299
Epsilon;double;random1000.bibtex;5;0;Load;Memory;6195232
Epsilon;double;random1000.bibtex;5;0;Run;Time;7907037652
Epsilon;double;random1000.bibtex;5;0;Run;Memory;14321616
Epsilon;double;random1000.bibtex;5;0;Run;Problems;1
Epsilon;double;random1000.bibtex;6;0;Initialization;Time;682294829
Epsilon;double;random1000.bibtex;6;0;Initialization;Memory;4291568
Epsilon;double;random1000.bibtex;6;0;Load;Time;441083563
Epsilon;double;random1000.bibtex;6;0;Load;Memory;7157888
Epsilon;double;random1000.bibtex;6;0;Run;Time;198146034490
Epsilon;double;random1000.bibtex;6;0;Run;Memory;17413768
Epsilon;double;random1000.bibtex;6;0;Run;Problems;0
Epsilon;double;random1000.bibtex;7;0;Initialization;Time;679163981
Epsilon;double;random1000.bibtex;7;0;Initialization;Memory;4288216
Epsilon;double;random1000.bibtex;7;0;Load;Time;364963461
Epsilon;double;random1000.bibtex;7;0;Load;Memory;6191592
Epsilon;double;random1000.bibtex;7;0;Run;Time;7787028126
Epsilon;double;random1000.bibtex;7;0;Run;Memory;14320856
Epsilon;double;random1000.bibtex;7;0;Run;Problems;1
Epsilon;double;random1000.bibtex;8;0;Initialization;Time;679422908
Epsilon;double;random1000.bibtex;8;0;Initialization;Memory;4291696
Epsilon;double;random1000.bibtex;8;0;Load;Time;451404052
Epsilon;double;random1000.bibtex;8;0;Load;Memory;7157656
Epsilon;double;random1000.bibtex;8;0;Run;Time;174116968121
Epsilon;double;random1000.bibtex;8;0;Run;Memory;17412912
Epsilon;double;random1000.bibtex;8;0;Run;Problems;0
Epsilon;double;random1000.bibtex;9;0;Initialization;Time;673515390
Epsilon;double;random1000.bibtex;9;0;Initialization;Memory;4290320
Epsilon;double;random1000.bibtex;9;0;Load;Time;431314582
Epsilon;double;random1000.bibtex;9;0;Load;Memory;7159408
Epsilon;double;random1000.bibtex;9;0;Run;Time;199407460675
Epsilon;double;random1000.bibtex;9;0;Run;Memory;17413040
Epsilon;double;random1000.bibtex;9;0;Run;Problems;1
Epsilon;double;random1000.bibtex;10;0;Initialization;Time;637573591
Epsilon;double;random1000.bibtex;10;0;Initialization;Memory;4291696
Epsilon;double;random1000.bibtex;10;0;Load;Time;416627715
Epsilon;double;random1000.bibtex;10;0;Load;Memory;6826440
Epsilon;double;random1000.bibtex;10;0;Run;Time;195900251340
Epsilon;double;random1000.bibtex;10;0;Run;Memory;17026480
Epsilon;double;random1000.bibtex;10;0;Run;Problems;1
Epsilon;double;random1000.bibtex;11;0;Initialization;Time;683200982
Epsilon;double;random1000.bibtex;11;0;Initialization;Memory;4288280
Epsilon;double;random1000.bibtex;11;0;Load;Time;437150723
Epsilon;double;random1000.bibtex;11;0;Load;Memory;7157008
Epsilon;double;random1000.bibtex;11;0;Run;Time;181032108557
Epsilon;double;random1000.bibtex;11;0;Run;Memory;17413256
Epsilon;double;random1000.bibtex;11;0;Run;Problems;1
Epsilon;double;random1000.bibtex;12;0;Initialization;Time;682019700
Epsilon;double;random1000.bibtex;12;0;Initialization;Memory;4291624
Epsilon;double;random1000.bibtex;12;0;Load;Time;468475805
Epsilon;double;random1000.bibtex;12;0;Load;Memory;7157528
Epsilon;double;random1000.bibtex;12;0;Run;Time;196146716215
Epsilon;double;random1000.bibtex;12;0;Run;Memory;17413792
