Tool;MutantSet;Source;Mutant;RunIndex;PhaseName;MetricName;MetricValue
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;9;0;Run;Time;10202704
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;9;0;Run;Memory;4935576
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;9;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;10;0;Initialization;Time;248773115
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;10;0;Initialization;Memory;6186920
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;10;0;Load;Time;184401962
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;10;0;Load;Memory;4914968
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;10;0;Run;Time;8854455
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;10;0;Run;Memory;4928600
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;10;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;11;0;Initialization;Time;234045929
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;11;0;Initialization;Memory;6189832
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;11;0;Load;Time;178017082
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;11;0;Load;Memory;4913176
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;11;0;Run;Time;8964711
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;11;0;Run;Memory;4923232
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;11;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;12;0;Initialization;Time;237850700
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;12;0;Initialization;Memory;4092960
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;12;0;Load;Time;167520591
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;12;0;Load;Memory;4912984
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;12;0;Run;Time;9563128
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;12;0;Run;Memory;4926088
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;12;0;Run;Problems;1
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;13;0;Initialization;Time;239865223
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;13;0;Initialization;Memory;4093144
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;13;0;Load;Time;196062502
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;13;0;Load;Memory;4918272
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;13;0;Run;Time;10149357
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;13;0;Run;Memory;4934584
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;13;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;14;0;Initialization;Time;242364511
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;14;0;Initialization;Memory;4093384
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;14;0;Load;Time;176864337
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;14;0;Load;Memory;4920376
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;14;0;Run;Time;9985962
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;14;0;Run;Memory;4935528
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;14;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;15;0;Initialization;Time;235859633
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;15;0;Initialization;Memory;4093272
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;15;0;Load;Time;180361129
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;15;0;Load;Memory;4915264
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;15;0;Run;Time;9460389
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;15;0;Run;Memory;4926800
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;15;0;Run;Problems;1
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;16;0;Initialization;Time;248902547
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;16;0;Initialization;Memory;6187736
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;16;0;Load;Time;170875442
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;16;0;Load;Memory;4913064
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;16;0;Run;Time;10105209
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;16;0;Run;Memory;4930016
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;16;0;Run;Problems;1
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;17;0;Initialization;Time;236263652
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;17;0;Initialization;Memory;4093312
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;17;0;Load;Time;177629744
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;17;0;Load;Memory;4917224
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;17;0;Run;Time;9181446
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;17;0;Run;Memory;4928744
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;17;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;18;0;Initialization;Time;253266724
